category,comments,descriptions,difficulty_rating,endDate,endTime,experiment_id,image,is_data_visualization,languages,minivlat_answers,minivlat_time,prolific_id,reaction_times,self_understanding,startDate,startTime,timeSpent,topic,trial_number,desc_type,minivlat_score,num_words,caption,alttext,char_count,num_words_caption,num_words_alttext,desc_caption_jaccard,desc_alttext_jaccard,desc_caption_sbert,desc_alttext_sbert,jaccard_alttext_caption,sbert_alttext_caption,question1,question10,question11,question12,question2,question3,question4,question5,question6,question7,question8,question9
Green marketing / Adoptability / LOHAS,,A pie chart demonstrating the breakdown of LOHAS consumer segmentation model by percentages ,4,Mon Oct 16 2023 20:38:02 GMT-0400 (Eastern Daylight Time),1697503082657,1,prolific/train-0-480642.png,True,English,"{'question1': 'False', 'question10': '$0.71', 'question11': '1 to 2', 'question12': 'False', 'question2': 'Great Britain', 'question3': '30-40 km', 'question4': 'True', 'question5': '17.6%', 'question6': 'Shanghai', 'question7': '$5.2', 'question8': '$50.54', 'question9': '40.51 Mbps'}",,5b8c8e454311ba000175f4ae,51086,Very Well,Mon Oct 16 2023 20:32:04 GMT-0400 (Eastern Daylight Time),1697502724245,5.97353333333333,Green marketing,0,first,11,13,The distribution of the different types of LOHAS.[26],The distribution of the different types of LOHAS.,92,12,9,0.606060606060606,0.6896551724137931,0.435901820659637,0.453005194664001,0.0,0.987264513969421,1,1,1,1,1,1,1,1,1,0,1,1
Electricity sector in Germany / Electricity prices,,Donut chart showing the amount of taxes and fees associated with kWh pricing,3,Mon Oct 16 2023 20:38:02 GMT-0400 (Eastern Daylight Time),1697503082657,1,prolific/train-0-395010.png,True,English,"{'question1': 'False', 'question10': '$0.71', 'question11': '1 to 2', 'question12': 'False', 'question2': 'Great Britain', 'question3': '30-40 km', 'question4': 'True', 'question5': '17.6%', 'question6': 'Shanghai', 'question7': '$5.2', 'question8': '$50.54', 'question9': '40.51 Mbps'}",,5b8c8e454311ba000175f4ae,36799,Very Well,Mon Oct 16 2023 20:32:04 GMT-0400 (Eastern Daylight Time),1697502724245,5.97353333333333,Electricity sector in Germany,1,first,11,13,Components of the German Electricity Price for Households Source,Components Electricity Price Germany,76,9,4,0.533333333333333,0.4285714285714285,0.451504796743393,0.374196469783783,0.0,0.789957165718079,1,1,1,1,1,1,1,1,1,0,1,1
Single crossing condition,,Example of two cumulative distribution functions F(x) and G(x) which satisfy the single-crossing condition,2,Mon Oct 16 2023 20:38:02 GMT-0400 (Eastern Daylight Time),1697503082657,1,prolific/train-0-307125.png,True,English,"{'question1': 'False', 'question10': '$0.71', 'question11': '1 to 2', 'question12': 'False', 'question2': 'Great Britain', 'question3': '30-40 km', 'question4': 'True', 'question5': '17.6%', 'question6': 'Shanghai', 'question7': '$5.2', 'question8': '$50.54', 'question9': '40.51 Mbps'}",,5b8c8e454311ba000175f4ae,20866,Very Well,Mon Oct 16 2023 20:32:04 GMT-0400 (Eastern Daylight Time),1697502724245,5.97353333333333,Single crossing condition,2,first,11,20,Example of two cumulative distribution functions F(x) and G(x) which satisfy the single-crossing condition.,Example of two normal cumulative distribution functions F(x) and G(x) which satisfy the single-crossing condition.,106,21,22,0.966666666666667,0.9666666666666668,0.998212993144989,0.938983082771301,0.0,0.941058278083801,1,1,1,1,1,1,1,1,1,0,1,1
Elections in Croatia / Parliamentary elections / Previous parliamentary elections,,The image shows the number of seat won by 7 different political groups in Croatia over a period of 24 years.,3,Mon Oct 16 2023 18:38:18 GMT-0600 (Mountain Daylight Time),1697503098874,1,prolific/train-0-472392.png,True,English,"{'question1': 'False', 'question10': '$0.71', 'question11': '1 to 2', 'question12': 'False', 'question2': 'Great Britain', 'question3': '30-40 km', 'question4': 'True', 'question5': '17.6%', 'question6': 'Shanghai', 'question7': '$6.1', 'question8': '$50.54', 'question9': '40.51 Mbps'}",,5dd36d715e9119361a7459f8,92914,Moderate,Mon Oct 16 2023 18:26:33 GMT-0600 (Mountain Daylight Time),1697502393787,11.75145,Elections in Croatia,0,first,12,22,"Croatian parliamentary election results, 1992–2016; parties winning 10 or more seats in any one election shown individually","Graph of Croatian election results, using differently-colored lines",109,19,9,0.628571428571429,0.6129032258064516,0.647135972976685,0.568481683731079,0.0,0.557420134544373,1,1,1,1,1,1,1,1,1,1,1,1
Elections in Croatia / Parliamentary elections / Previous parliamentary elections,,The image shows the number of seats won by 7 different political groups in Croatia over a period of 24 years.,3,Mon Oct 16 2023 18:38:18 GMT-0600 (Mountain Daylight Time),1697503098874,1,prolific/train-0-472392.png,True,English,"{'question1': 'False', 'question10': '$0.71', 'question11': '1 to 2', 'question12': 'False', 'question2': 'Great Britain', 'question3': '30-40 km', 'question4': 'True', 'question5': '17.6%', 'question6': 'Shanghai', 'question7': '$6.1', 'question8': '$50.54', 'question9': '40.51 Mbps'}",,5dd36d715e9119361a7459f8,5992,Moderate,Mon Oct 16 2023 18:26:33 GMT-0600 (Mountain Daylight Time),1697502393787,11.75145,Elections in Croatia,0,second,12,22,"Croatian parliamentary election results, 1992–2016; parties winning 10 or more seats in any one election shown individually","Graph of Croatian election results, using differently-colored lines",110,19,9,0.628571428571429,0.6129032258064516,0.651668846607208,0.565759181976318,0.0,0.557420134544373,1,1,1,1,1,1,1,1,1,1,1,1
Ernie Toshack with the Australian cricket team in England in 1948 / Role,,The image shows a player's performance. Their other first-class inning decreased as the tour progressed. They achieved test innings in June and July. The average of their five most recent innings increased during the tour.,5,Mon Oct 16 2023 18:38:18 GMT-0600 (Mountain Daylight Time),1697503098874,1,prolific/train-0-24640.png,True,English,"{'question1': 'False', 'question10': '$0.71', 'question11': '1 to 2', 'question12': 'False', 'question2': 'Great Britain', 'question3': '30-40 km', 'question4': 'True', 'question5': '17.6%', 'question6': 'Shanghai', 'question7': '$6.1', 'question8': '$50.54', 'question9': '40.51 Mbps'}",,5dd36d715e9119361a7459f8,153684,Moderate,Mon Oct 16 2023 18:26:33 GMT-0600 (Mountain Daylight Time),1697502393787,11.75145,Ernie Toshack with the Australian cricket team in England in 1948,1,first,12,40,"A chart showing Toshack's batting performance during the tour. The runs scored per innings are represented by the bars, with the red bars being Test innings and the pink bars being other first-class innings. The blue line is the average of the five most recent innings and the dots indicate not outs.[10]","Toshack started the season with five first-class innings outside the Tests, and all were less than 10 and four were less than five, none were not out. He then scored two scores between 15 and 20 in the Tests, with a score of four outside the Tests in between. After scores of 1 and zero not out in the next two tour matches, he scored 12 not out in his third and final Test innings. He then finished with two in a tour match. All of his efforts beyond ten were in Tests, and he passed ten in all three Test innings, two of these being not out.",222,60,119,0.735294117647059,0.6486486486486487,0.639592885971069,0.528662025928497,0.0,0.679374933242798,1,1,1,1,1,1,1,1,1,1,1,1
Electricity sector in Germany / Electricity prices,,"The image relates percentages of the pricing of German power. Power generation, grid charges, and taxes, levies, & surcharge make up 20-25% of the price. Value-added tax makes up 16% of the price. Electricity tax, renewable surcharge, and other levies constitute the remaining percentages of the German power price.",3,Mon Oct 16 2023 18:38:18 GMT-0600 (Mountain Daylight Time),1697503098874,1,prolific/train-0-395010.png,True,English,"{'question1': 'False', 'question10': '$0.71', 'question11': '1 to 2', 'question12': 'False', 'question2': 'Great Britain', 'question3': '30-40 km', 'question4': 'True', 'question5': '17.6%', 'question6': 'Shanghai', 'question7': '$6.1', 'question8': '$50.54', 'question9': '40.51 Mbps'}",,5dd36d715e9119361a7459f8,142728,Moderate,Mon Oct 16 2023 18:26:33 GMT-0600 (Mountain Daylight Time),1697502393787,11.75145,Electricity sector in Germany,2,first,12,61,Components of the German Electricity Price for Households Source,Components Electricity Price Germany,317,9,4,0.5,0.425,0.66765683889389,0.654058277606964,0.0,0.789957165718079,1,1,1,1,1,1,1,1,1,1,1,1
European debt crisis / Evolution of the crisis / Portugal,,"In relation of ""Debt in Percentage of GDP"" vs yearly growth of Portugal and the Eurozone average the chart shows substantial growth. From the years 1999-2004 Portugal was under the Debt in Percentage of GDP compared to the Eurozone average. Between the years 2004-2009 Portugal remained in sync with averages ranging from 68-83. However, after 2009, Portugal far exceeded the Eurozone average by 30+ percent consistently until 2019.",4,Mon Oct 16 2023 19:38:25 GMT-0500 (Central Daylight Time),1697503105341,1,prolific/train-0-191651.png,True,English,"{'question1': 'False', 'question10': '$0.71', 'question11': '1 to 2', 'question12': 'False', 'question2': 'Great Britain', 'question3': '30-40 km', 'question4': 'False', 'question5': '17.6%', 'question6': 'Shanghai', 'question7': '$5.2', 'question8': '$50.54', 'question9': '40.51 Mbps'}",,5e53d7bddd7154010dbb80a1,192135,Moderate,Mon Oct 16 2023 19:26:25 GMT-0500 (Central Daylight Time),1697502385775,11.9927666666667,European debt crisis,0,first,10,76,Debt of Portugal compared to eurozone average since 1999,Portuguese debt compared to eurozone average,433,9,6,0.533333333333333,0.4,0.861738383769989,0.794454455375671,0.0,0.921415328979492,1,1,1,1,1,1,0,1,1,0,1,1
Normally distributed and uncorrelated does not imply independent / Examples / A symmetric example,,The chart shows a data set of correlation between X and Y with no discernable axes. The data set indicates both are functions of one another and are equal across the board where x=y.,5,Mon Oct 16 2023 19:38:25 GMT-0500 (Central Daylight Time),1697503105341,1,prolific/train-0-236684.png,False,English,"{'question1': 'False', 'question10': '$0.71', 'question11': '1 to 2', 'question12': 'False', 'question2': 'Great Britain', 'question3': '30-40 km', 'question4': 'False', 'question5': '17.6%', 'question6': 'Shanghai', 'question7': '$5.2', 'question8': '$50.54', 'question9': '40.51 Mbps'}",,5e53d7bddd7154010dbb80a1,116459,Moderate,Mon Oct 16 2023 19:26:25 GMT-0500 (Central Daylight Time),1697502385775,11.9927666666667,Normally distributed and uncorrelated does not imply independent,1,first,10,36,"Joint range of
  
    
      
        X
      
    
    {\displaystyle X}
  
 and
  
    
      
        Y
      
    
    {\displaystyle Y}
  
. Darker indicates higher value of the density function.","Two normally distributed, uncorrelated but dependent variables.",182,24,9,0.542857142857143,0.6206896551724138,0.494674772024155,0.267663180828095,0.0,0.245340764522553,1,1,1,1,1,1,0,1,1,0,1,1
Green marketing / Adoptability / LOHAS,,"NIMI's 2007 US LOHAS Consumer Segmentation model is broken down into percentages of the population in NIMI defined consumer segments. 19% are unconcerned, 17% are LOHAS, 19% are Naturalites, 19% are Drifters, and 26% are Conventionals.",1,Mon Oct 16 2023 19:38:25 GMT-0500 (Central Daylight Time),1697503105341,1,prolific/train-0-480642.png,True,English,"{'question1': 'False', 'question10': '$0.71', 'question11': '1 to 2', 'question12': 'False', 'question2': 'Great Britain', 'question3': '30-40 km', 'question4': 'False', 'question5': '17.6%', 'question6': 'Shanghai', 'question7': '$5.2', 'question8': '$50.54', 'question9': '40.51 Mbps'}",,5e53d7bddd7154010dbb80a1,102929,Moderate,Mon Oct 16 2023 19:26:25 GMT-0500 (Central Daylight Time),1697502385775,11.9927666666667,Green marketing,2,first,10,48,The distribution of the different types of LOHAS.[26],The distribution of the different types of LOHAS.,235,12,9,0.468085106382979,0.4444444444444444,0.426360666751862,0.429774552583694,0.0,0.987264513969421,1,1,1,1,1,1,0,1,1,0,1,1
Electricity sector in Germany / Electricity prices,,"Of the average 31.47 cent/kWh cost of electricity in Germany, 25.1% of it is attributed to grid charges, 22.4% is attributed to power generation or aquisition, sales, 6.5% is an electricity tax, 16% is a value-added tax, 21.5% is a renewable surcharge, and the remaining 8.7% are other levies.",4,Mon Oct 16 2023 20:38:37 GMT-0400 (Eastern Daylight Time),1697503117846,1,prolific/train-0-395010.png,True,English,"{'question1': 'False', 'question10': '$0.71', 'question11': '1 to 3', 'question12': 'False', 'question2': 'Great Britain', 'question3': '30-40 km', 'question4': 'True', 'question5': '17.6%', 'question6': 'Shanghai', 'question7': '$6.1', 'question8': '$50.54', 'question9': '40.51 Mbps'}",,6285706b066c6502c413e9a3,218593,Well,Mon Oct 16 2023 20:25:33 GMT-0400 (Eastern Daylight Time),1697502333327,13.0753166666667,Electricity sector in Germany,0,first,11,63,Components of the German Electricity Price for Households Source,Components Electricity Price Germany,293,9,4,0.41304347826087,0.3409090909090909,0.701764941215515,0.688670992851257,0.0,0.789957165718079,1,1,0,1,1,1,1,1,1,1,1,1
Normally distributed and uncorrelated does not imply independent / Examples / A symmetric example,,The graph shows both a direct positive and negative correlation.,5,Mon Oct 16 2023 20:38:37 GMT-0400 (Eastern Daylight Time),1697503117846,1,prolific/train-0-236684.png,False,English,"{'question1': 'False', 'question10': '$0.71', 'question11': '1 to 3', 'question12': 'False', 'question2': 'Great Britain', 'question3': '30-40 km', 'question4': 'True', 'question5': '17.6%', 'question6': 'Shanghai', 'question7': '$6.1', 'question8': '$50.54', 'question9': '40.51 Mbps'}",,6285706b066c6502c413e9a3,41225,Well,Mon Oct 16 2023 20:25:33 GMT-0400 (Eastern Daylight Time),1697502333327,13.0753166666667,Normally distributed and uncorrelated does not imply independent,1,first,11,11,"Joint range of
  
    
      
        X
      
    
    {\displaystyle X}
  
 and
  
    
      
        Y
      
    
    {\displaystyle Y}
  
. Darker indicates higher value of the density function.","Two normally distributed, uncorrelated but dependent variables.",64,24,9,0.53125,0.75,0.36951556801796,0.280444383621216,0.0,0.245340764522553,1,1,0,1,1,1,1,1,1,1,1,1
"Safety of electronic cigarettes / Fires, explosions, and other battery-related malfunctions",,"Since 2011, we have seen a rise in both E-cigarette sales and incidents, rising much more exponentially after 2013.",3,Mon Oct 16 2023 20:38:37 GMT-0400 (Eastern Daylight Time),1697503117846,1,prolific/train-0-407025.png,True,English,"{'question1': 'False', 'question10': '$0.71', 'question11': '1 to 3', 'question12': 'False', 'question2': 'Great Britain', 'question3': '30-40 km', 'question4': 'True', 'question5': '17.6%', 'question6': 'Shanghai', 'question7': '$6.1', 'question8': '$50.54', 'question9': '40.51 Mbps'}",,6285706b066c6502c413e9a3,98086,Well,Mon Oct 16 2023 20:25:33 GMT-0400 (Eastern Daylight Time),1697502333327,13.0753166666667,Safety of electronic cigarettes,2,first,11,22,Graphic from a July 2016 United States Fire Administration (USFA) report entitled Electronic Cigarette Fires and Explosions in the United States 2009 – 2016.[326] There has been an increase in the number of severe and moderate injuries resulting from e-cigarette explosions and fires since 2014.[326] The USFA noted that this appears to correlate well with the e-cigarette sales trend.[326],Graphic from a July 2016 United States Fire Administration (USFA) report entitled Electronic Cigarette Fires and Explosions in the United States 2009 – 2016. There has been an increase in the number of severe and moderate injuries resulting from e-cigarette explosions and fires since 2014. The USFA noted that this appears to correlate well with the e-cigarette sales trend.,115,73,64,0.645833333333333,0.6521739130434783,0.713632822036743,0.713526666164398,0.0,0.979203999042511,1,1,0,1,1,1,1,1,1,1,1,1
